left	left_label	right	right_label	left_match_type	right_match_type	left_match_val	right_match_val	score	left_simscore	right_simscore	reciprocal_score	conditional_pr_equiv	pr_subClassOf	pr_superClassOf	pr_equivalentTo	pr_other	left_novel	right_novel	left_consistent	right_consistent	equiv_clique_size
http://sweetontology.net/matr#Solution		CHEBI:75958	solution	label	label	Solution	solution	100.0	1.0	1.0	2	0.5	0.052985786299683105	0.052985786299683105	0.8717328054187701	0.02229562198186385	True	True	False	False	3
http://sweetontology.net/matrAerosol#CCN		CHEBI:15862	ethylamine	label	hasRelatedSynonym	CCN	CCN	12.0	1.0	1.0	4	1.0	0.07976909716325621	0.07976909716325621	0.767890593200731	0.07257121247275662	True	True	False	False	4
http://sweetontology.net/matrBiomass#Fertilizer		CHEBI:33287	fertilizer	label	label	Fertilizer	fertilizer	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/matrBiomass#Food		CHEBI:33290	food	label	label	Food	food	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/matrCompound#Ammonia		CHEBI:16134	ammonia	label	label	Ammonia	ammonia	88.88888888888889	0.6666666666666666	0.6666666666666666	0	0.9105960264900663	0.09556991066630827	0.09556991066630827	0.7703503365462601	0.03850984212112342	True	True	False	False	746
http://sweetontology.net/matrCompound#BrO		CHEBI:29250	hypobromite	label	hasRelatedSynonym	BrO	BrO	5.866666666666665	0.3333333333333333	0.23333333333333334	2	0.13601236476043274	0.3840664516365247	0.1632652082928795	0.2542494387744546	0.1984189012961411	True	True	False	False	9
http://sweetontology.net/matrCompound#BrO		CHEBI:29872	bromooxy group	label	hasRelatedSynonym	BrO	BrO	5.866666666666665	0.3333333333333333	0.23333333333333334	0	0.13601236476043274	0.17017948458542181	0.4003316534457646	0.2226669266180249	0.2068219353507887	True	True	False	False	9
http://sweetontology.net/matrCompound#BrO		CHEBI:29871	bromosyl group	label	hasRelatedSynonym	BrO	BrO	7.4	0.5	0.23333333333333334	0	0.17156105100463678	0.22540335835643344	0.22540335835643344	0.29492316995128437	0.25427011333584876	True	True	False	False	9
http://sweetontology.net/matrCompound#BrO		CHEBI:29873	oxidobromine(1+)	label	hasRelatedSynonym	BrO	BrO	12.0	0.23333333333333334	1.0	0	0.2782071097372488	0.23768410532384326	0.23768410532384326	0.3109915943590113	0.21364019499330225	True	True	False	False	9
http://sweetontology.net/matrCompound#BrO		CHEBI:29876	oxidobromine(.)	label	hasRelatedSynonym	BrO	BrO	12.0	1.0	0.23333333333333334	0	0.032730248204382216	0.17920196187647103	0.17920196187647103	0.309079106563446	0.33251696968361205	True	True	False	False	9
http://sweetontology.net/matrCompound#BromineMonoxide		CHEBI:29876	oxidobromine(.)	label	hasExactSynonym	BromineMonoxide	bromine monoxide	90.0	1.0	0.6666666666666666	0	0.8823529411764706	0.10734519249216014	0.10734519249216014	0.7361412627196019	0.04916835229607788	True	True	False	False	9
http://sweetontology.net/matrCompound#CO		CHEBI:23019	carbonyl group	label	hasRelatedSynonym	CO	CO	4.5	0.25	0.16666666666666666	1	0.005826712069617859	0.37889945058839786	0.16106873552422873	0.2508289184164918	0.20920289547088158	True	True	False	False	746
http://sweetontology.net/matrCompound#CO		CHEBI:23336	cobalt cation	label	hasRelatedSynonym	CO	Co	6.142857142857142	0.5	0.023809523809523808	0	0.05856980703745743	0.6749075213374117	0.0916498886897207	0.11991691647873495	0.11352567349413266	True	True	False	False	746
http://sweetontology.net/matrCompound#CO		CHEBI:48828	cobalt(2+)	label	hasRelatedSynonym	CO	Co	6.142857142857142	0.5	0.023809523809523808	0	0.05856980703745743	0.16950528505111134	0.3987456607805477	0.2217847877480082	0.20996426642033272	True	True	False	False	746
http://sweetontology.net/matrCompound#CO		CHEBI:49415	cobalt(3+)	label	hasRelatedSynonym	CO	Co	6.142857142857142	0.5	0.023809523809523808	0	0.05856980703745743	0.16950528505111134	0.3987456607805477	0.2217847877480082	0.20996426642033272	True	True	False	False	746
http://sweetontology.net/matrCompound#CO		CHEBI:85033	cobalt(1+)	label	hasRelatedSynonym	CO	Co	6.142857142857142	0.5	0.023809523809523808	0	0.05856980703745743	0.16950528505111134	0.3987456607805477	0.2217847877480082	0.20996426642033272	True	True	False	False	746
http://sweetontology.net/matrCompound#CO		CHEBI:30152	carbonylidene group	label	hasRelatedSynonym	CO	CO	7.142857142857142	0.5	0.19047619047619047	0	0.0681044267877412	0.17209363984220466	0.404834528400208	0.2251714533483526	0.19790037840923463	True	True	False	False	746
http://sweetontology.net/matrCompound#CO		CHEBI:17790	methanol	label	hasRelatedSynonym	CO	CO	8.666666666666664	0.6666666666666666	0.16666666666666666	0	0.08263337116912597	0.22795425733400101	0.22795425733400101	0.2982608274652424	0.24583065786675562	True	True	False	False	746
http://sweetontology.net/matrCompound#CO		CHEBI:17245	carbon monoxide	label	hasRelatedSynonym	CO	CO	12.0	1.0	0.16666666666666666	0	0.012258796821793417	0.17746416751735847	0.17746416751735847	0.30608184067259736	0.33898982429268576	True	True	False	False	746
http://sweetontology.net/matrCompound#CO		CHEBI:27638	cobalt atom	label	hasRelatedSynonym	CO	Co	12.0	1.0	0.047619047619047616	0	0.11441543700340523	0.23326445750923305	0.23326445750923305	0.30520882096531615	0.22826226401621777	True	True	False	False	746
http://sweetontology.net/matrCompound#CO		CHEBI:29333	oxidocarbon(.1+)	label	hasRelatedSynonym	CO	CO	12.0	1.0	0.16666666666666666	0	0.11441543700340523	0.23611772079158133	0.23611772079158133	0.3089420992007056	0.21882245921613172	True	True	False	False	746
http://sweetontology.net/matrCompound#CO		CHEBI:29334	oxidocarbon(2+)	label	hasRelatedSynonym	CO	CO	12.0	1.0	0.16666666666666666	0	0.11441543700340523	0.23611772079158133	0.23611772079158133	0.3089420992007056	0.21882245921613172	True	True	False	False	746
http://sweetontology.net/matrCompound#CO		CHEBI:29335	oxidocarbonate(.1-)	label	hasRelatedSynonym	CO	CO	12.0	1.0	0.16666666666666666	0	0.11441543700340523	0.23611772079158133	0.23611772079158133	0.3089420992007056	0.21882245921613172	True	True	False	False	746
http://sweetontology.net/matrCompound#CO2		CHEBI:18245	carboxylato group	label	hasRelatedSynonym	CO2	CO2	6.941176470588235	0.5	0.1568627450980392	2	0.22433460076045625	0.2116551219187929	0.2116551219187929	0.32960602276669393	0.24708373339572023	True	True	False	False	5
http://sweetontology.net/matrCompound#CO2		CHEBI:16526	carbon dioxide	label	hasRelatedSynonym	CO2	CO2	12.0	1.0	0.13725490196078433	0	0.04155350353068984	0.17669469656074782	0.17669469656074782	0.3047546933952719	0.34185591348323247	True	True	False	False	5
http://sweetontology.net/matrCompound#CO2		CHEBI:29325	oxidooxomethyl	label	hasRelatedSynonym	CO2	CO2	12.0	0.13725490196078433	1.0	0	0.38783269961977185	0.23541943545535485	0.23541943545535485	0.3080284458887405	0.22113268320054985	True	True	False	False	5
http://sweetontology.net/matrCompound#COS		CHEBI:16573	carbonyl sulfide	label	hasRelatedSynonym	COS	COS	12.0	0.09836065573770492	1.0	2	0.05660377358490566	0.22156041342272378	0.22156041342272378	0.3450313226949802	0.21184785045957216	True	True	False	False	4
http://sweetontology.net/matrCompound#CarbonDioxide		CHEBI:16526	carbon dioxide	label	label	CarbonDioxide	carbon dioxide	100.0	0.6666666666666666	1.0	0	0.8928571428571429	0.09612052857967411	0.09612052857967411	0.7747886445023153	0.032970298338336486	True	True	False	False	5
http://sweetontology.net/matrCompound#CarbonMonoxide		CHEBI:17245	carbon monoxide	label	label	CarbonMonoxide	carbon monoxide	100.0	0.6666666666666666	1.0	0	0.8928571428571429	0.09612052857967411	0.09612052857967411	0.7747886445023153	0.032970298338336486	True	True	False	False	746
http://sweetontology.net/matrCompound#Carbonate		CHEBI:41609	carbonate	label	label	Carbonate	carbonate	80.0	0.4	0.6666666666666666	2	0.4444444444444444	0.05396517714309324	0.05396517714309324	0.8527676785185148	0.03930196719529868	True	True	False	False	7
http://sweetontology.net/matrCompound#CarbonicAcid		CHEBI:28976	carbonic acid	label	label	CarbonicAcid	carbonic acid	75.0	0.5	0.5	0	0.7285714285714286	0.0797453161106056	0.0797453161106056	0.8033521722506439	0.03715719552814498	True	True	False	False	7
http://sweetontology.net/matrCompound#CarbonylSulfide		CHEBI:16573	carbonyl sulfide	label	label	CarbonylSulfide	carbonyl sulfide	100.0	0.3333333333333333	1.0	0	0.4716981132075472	0.09556991066630827	0.09556991066630827	0.7703503365462601	0.03850984212112342	True	True	False	False	4
http://sweetontology.net/matrCompound#ChemicalCompound		CHEBI:37577	heteroatomic molecular entity	label	hasRelatedSynonym	ChemicalCompound	chemical compound	50.0	0.7260726072607261	1.0	4	1.0	0.09450833100737055	0.09450833100737055	0.703500612637498	0.10748272534776099	True	True	False	False	746
http://sweetontology.net/matrCompound#ChlorineDioxide		CHEBI:29415	dioxidochlorine(.)	label	hasRelatedSynonym	ChlorineDioxide	chlorine dioxide	41.666666666666664	0.5	0.6666666666666666	0	0.19639065817409765	0.14151588697324183	0.34408230388442135	0.24407993892597077	0.27032187021636606	True	True	False	False	10
http://sweetontology.net/matrCompound#ChlorineDioxide		CHEBI:52357	chlorine dioxide	label	label	ChlorineDioxide	chlorine dioxide	83.33333333333333	0.5	0.6666666666666666	0	0.49432197728790916	0.1622890851144813	0.06674706477717114	0.709214565376054	0.061749284732293463	True	True	False	False	10
http://sweetontology.net/matrCompound#ChlorineMonoxide		CHEBI:29314	oxidochlorine(.)	label	hasRelatedSynonym	ChlorineMonoxide	chlorine monoxide	50.0	1.0	0.6666666666666666	0	0.4032258064516129	0.19022760132165237	0.19022760132165237	0.3280956103635352	0.29144918699316025	True	True	False	False	11
http://sweetontology.net/matrCompound#ChlorineMonoxide		CHEBI:30198	dichloridooxygen	label	hasRelatedSynonym	ChlorineMonoxide	Chlorine monoxide	50.0	1.0	0.3333333333333333	0	0.5	0.23999035892896672	0.23999035892896672	0.31400915198944834	0.2060101301526182	True	True	False	False	11
http://sweetontology.net/matrCompound#Cl2O2		CHEBI:52355	dichlorine dioxide	label	hasRelatedSynonym	Cl2O2	Cl2O2	28.65853658536586	0.14634146341463414	0.5	2	0.19028340080971662	0.556554836101574	0.11888065816430374	0.18513032222511935	0.139434183509003	True	True	False	False	6
http://sweetontology.net/matrCompound#Cl2O2		CHEBI:52354	chloro chlorite	label	hasRelatedSynonym	Cl2O2	Cl2O2	35.77235772357723	0.14634146341463414	0.6666666666666666	0	0.2375168690958164	0.17393773565570644	0.40917259492996655	0.22758431261973847	0.18930535679458857	True	True	False	False	6
http://sweetontology.net/matrCompound#Cl2O2		CHEBI:35927	chlorine peroxide	label	hasRelatedSynonym	Cl2O2	Cl2O2	36.17886178861789	0.17073170731707318	0.6666666666666666	0	0.1077943728098527	0.1359334013975656	0.3305090257220662	0.2344515306425686	0.2991060422377997	True	True	False	False	6
http://sweetontology.net/matrCompound#Cl2O2		CHEBI:30140	(dichlorine dioxide)(1+)	label	hasRelatedSynonym	Cl2O2	Cl2O2	50.0	0.14634146341463414	1.0	0	0.33198380566801616	0.23563563514839295	0.23563563514839295	0.30831132676184825	0.22041740294136578	True	True	False	False	6
http://sweetontology.net/matrCompound#ClO		CHEBI:29222	hypochlorite	label	hasRelatedSynonym	ClO	ClO	5.25	0.25	0.25	2	0.18041237113402062	0.3817897007800039	0.16229737004187642	0.2527422448369651	0.20317068434115446	True	True	False	False	11
http://sweetontology.net/matrCompound#ClO		CHEBI:29879	chlorooxy group	label	hasRelatedSynonym	ClO	ClO	5.25	0.25	0.25	0	0.18041237113402062	0.16912819858667474	0.3978585994043326	0.22129139875749676	0.2117218032514959	True	True	False	False	11
http://sweetontology.net/matrCompound#ClO		CHEBI:29878	chlorosyl group	label	hasRelatedSynonym	ClO	ClO	6.6000000000000005	0.4	0.25	0	0.2268041237113402	0.22324419723238573	0.22324419723238573	0.2920980716573505	0.261413533877878	True	True	False	False	11
http://sweetontology.net/matrCompound#ClO		CHEBI:29314	oxidochlorine(.)	label	hasRelatedSynonym	ClO	ClO	12.0	1.0	0.21428571428571427	0	0.07981376787495842	0.1787063822503351	0.1787063822503351	0.3082243541574276	0.33436288134190223	True	True	False	False	11
http://sweetontology.net/matrCompound#ClO2		CHEBI:17441	chlorite	label	hasRelatedSynonym	ClO2	ClO2	22.972972972972972	0.3333333333333333	0.1891891891891892	2	0.10658307210031345	0.3825624346055506	0.16262585629326665	0.253253789494485	0.20155791960669758	True	True	False	False	10
http://sweetontology.net/matrCompound#ClO2		CHEBI:29884	oxo-lambda(3)-chloranyloxy group	label	hasRelatedSynonym	ClO2	ClO2	25.67567567567568	0.4	0.1891891891891892	0	0.11912225705329155	0.17053142390500514	0.4011595584665408	0.22312741247998746	0.20518160514846653	True	True	False	False	10
http://sweetontology.net/matrCompound#ClO2		CHEBI:29414	chloridodioxygen(.)	label	hasRelatedSynonym	ClO2	ClO2	29.054054054054056	0.5	0.16216216216216217	0	0.1347962382445141	0.17166034173689595	0.4038152342863744	0.22460451569629927	0.19991990828043038	True	True	False	False	10
http://sweetontology.net/matrCompound#ClO2		CHEBI:29415	dioxidochlorine(.)	label	hasRelatedSynonym	ClO2	ClO2	29.054054054054056	0.5	0.16216216216216217	0	0.0553780723998163	0.13288582122424014	0.32309912687792736	0.22919520784739064	0.31481984405044194	True	True	False	False	10
http://sweetontology.net/matrCompound#ClO2		CHEBI:52357	chlorine dioxide	label	hasRelatedSynonym	ClO2	ClO2	29.054054054054056	0.5	0.16216216216216217	0	0.034847123714513664	0.502053835591591	0.09775432062552354	0.16860204969452677	0.23158979408835872	True	True	False	False	10
http://sweetontology.net/matrCompound#ClO2		CHEBI:29883	chloryl group	label	hasRelatedSynonym	ClO2	ClO2	29.72972972972973	0.5	0.1891891891891892	0	0.1379310344827586	0.22426328186079325	0.22426328186079325	0.2934314664712082	0.2580419698072053	True	True	False	False	10
http://sweetontology.net/matrCompound#ClO2		CHEBI:29418	dioxidochlorine(1+)	label	hasRelatedSynonym	ClO2	ClO2	50.0	1.0	0.16216216216216217	0	0.231974921630094	0.23601106165747043	0.23601106165747043	0.30880254382688327	0.21917533285817595	True	True	False	False	10
http://sweetontology.net/matrCompound#Clathrate		CHEBI:39024	clathrate compound	label	hasRelatedSynonym	Clathrate	clathrate	50.0	0.5	1.0	4	1.0	0.09339344968557553	0.09339344968557553	0.6952016649728764	0.11801143565597258	True	True	False	False	2
http://sweetontology.net/matrCompound#DichlorinePeroxide		CHEBI:35927	chlorine peroxide	label	hasRelatedSynonym	DichlorinePeroxide	dichlorine peroxide	44.44444444444444	0.6666666666666666	0.6666666666666666	0	0.5512605042016807	0.23999035892896672	0.23999035892896672	0.31400915198944834	0.2060101301526182	True	True	False	False	6
http://sweetontology.net/matrCompound#DinitrogenPentoxide		CHEBI:29802	dinitrogen pentaoxide	label	hasRelatedSynonym	DinitrogenPentoxide	dinitrogen pentoxide	44.44444444444444	0.6666666666666666	0.6666666666666666	0	0.5565217391304348	0.23999035892896672	0.23999035892896672	0.31400915198944834	0.2060101301526182	True	True	False	False	3
http://sweetontology.net/matrCompound#Fe3O4		CHEBI:50821	ferrosoferric oxide	label	hasRelatedSynonym	Fe3O4	Fe3O4	18.26923076923077	0.25	0.15384615384615385	2	0.3584905660377358	0.37845049941597037	0.16087788806445352	0.25053171572372746	0.21013989679584855	True	True	False	False	5
http://sweetontology.net/matrCompound#Fe3O4		CHEBI:46726	magnetite	label	hasRelatedSynonym	Fe3O4	Fe3O4	32.69230769230769	0.3076923076923077	0.5	0	0.09012942460626852	0.13542002979775455	0.3292608119236733	0.2335660914780464	0.3017530668005257	True	True	False	False	5
http://sweetontology.net/matrCompound#H2CO3		CHEBI:28976	carbonic acid	label	hasRelatedSynonym	H2CO3	H2CO3	27.941176470588236	0.11764705882352941	0.5	2	0.27142857142857146	0.21073495450855903	0.21073495450855903	0.32817306561632037	0.25035702536656146	True	True	False	False	7
http://sweetontology.net/matrCompound#H2O		CHEBI:29375	diprotium oxide	label	hasRelatedSynonym	H2O	H2O	6.060000000000001	0.4	0.175	2	0.31317829457364343	0.1633852317980835	0.3843487959414668	0.2544363488280842	0.1978296234323654	True	True	False	False	7
http://sweetontology.net/matrCompound#H2O		CHEBI:33813	((18)O)water	label	hasRelatedSynonym	H2O	H2O	6.24	0.4	0.2	0	0.32248062015503876	0.17069977046169563	0.4015555783249625	0.22334768115970707	0.20439697005363483	True	True	False	False	7
http://sweetontology.net/matrCompound#H2O		CHEBI:15377	water	label	hasRelatedSynonym	H2O	H2O	7.050000000000001	0.175	0.5	0	0.028419007757655813	0.5026781782696229	0.09787588566497117	0.16881171935097686	0.23063421671442919	True	True	False	False	7
http://sweetontology.net/matrCompound#H2O2		CHEBI:16240	hydrogen peroxide	label	hasRelatedSynonym	H2O2	H2O2	36.05442176870748	0.16326530612244897	0.6666666666666666	1	0.12090127185211223	0.15974032438868632	0.15974032438868632	0.32791349926709057	0.3526058519555368	True	True	False	False	746
http://sweetontology.net/matrCompound#H2O2		CHEBI:30492	dioxidaniumyl	label	hasRelatedSynonym	H2O2	H2O2	50.0	1.0	0.02040816326530612	0	0.5810276679841898	0.23260237341556125	0.23260237341556125	0.3043425342289347	0.23045271893994282	True	True	False	False	746
http://sweetontology.net/matrCompound#H2SO4		CHEBI:26836	sulfuric acid	label	hasRelatedSynonym	H2SO4	H2SO4	28.749999999999996	0.15	0.5	2	0.24731182795698922	0.21149453946374738	0.21149453946374738	0.3293559511225313	0.24765496994997388	True	True	False	False	6
http://sweetontology.net/matrCompound#HBr		CHEBI:47266	hydrogen bromide	label	hasRelatedSynonym	HBr	HBr	8.941176470588236	0.23529411764705882	0.6666666666666666	2	0.09139497594869055	0.21726070029782785	0.21726070029782785	0.3383354708332972	0.22714312857104707	True	True	False	False	746
http://sweetontology.net/matrCompound#HBrO		CHEBI:29249	hypobromous acid	label	hasRelatedSynonym	HBrO	HBrO	8.179591836734694	0.20408163265306123	0.6	4	1.0	0.08943543555583798	0.08943543555583798	0.665739020405795	0.1553901084825291	True	True	False	False	9
http://sweetontology.net/matrCompound#HCl		CHEBI:17883	hydrogen chloride	label	hasRelatedSynonym	HCl	HCl	7.050000000000001	0.3125	0.4	2	0.08098793796668582	0.21294988607729756	0.21294988607729756	0.3316223314713296	0.24247789637407527	True	True	False	False	746
http://sweetontology.net/matrCompound#HClO		CHEBI:24757	hypochlorous acid	label	hasRelatedSynonym	HClO	HClO	8.22127659574468	0.2127659574468085	0.6	2	0.07723674742144397	0.21525055193808507	0.21525055193808507	0.3352051095171178	0.23429378660671196	True	True	False	False	11
http://sweetontology.net/matrCompound#HClO4		CHEBI:29221	perchloric acid	label	hasRelatedSynonym	HClO4	HClO4	10.15	0.22916666666666666	0.8	2	0.10134797803295058	0.2200658508299295	0.2200658508299295	0.34270387213521625	0.21716442620492468	True	True	False	False	5
http://sweetontology.net/matrCompound#HF		CHEBI:30234	fluoridohydrogen(.1+)	label	hasRelatedSynonym	HF	HF	6.63157894736842	0.5	0.10526315789473684	2	0.24137931034482757	0.21044309840954978	0.21044309840954978	0.32771856431655244	0.25139523886434795	True	True	False	False	37
http://sweetontology.net/matrCompound#HF		CHEBI:29228	hydrogen fluoride	label	hasRelatedSynonym	HF	HF	8.842105263157894	0.21052631578947367	0.6666666666666666	0	0.02911804030966805	0.16983031159127446	0.16983031159127446	0.2929153253925104	0.3674240514249407	True	True	False	False	37
http://sweetontology.net/matrCompound#HF		CHEBI:33343	hafnium atom	label	hasRelatedSynonym	HF	Hf	12.0	1.0	0.05263157894736842	0	0.4367816091954023	0.23338602273852324	0.23338602273852324	0.3053678798322272	0.2278600746907263	True	True	False	False	37
http://sweetontology.net/matrCompound#HNO2		CHEBI:25567	nitrous acid	label	hasRelatedSynonym	HNO2	HNO2	7.8545454545454545	0.13636363636363635	0.6	2	0.0802675585284281	0.2135013058131785	0.2135013058131785	0.33248104570593484	0.24051634266770813	True	True	False	False	12
http://sweetontology.net/matrCompound#HNO3		CHEBI:25942	peroxynitrous acid	label	hasRelatedSynonym	HNO3	HNO3	7.908196721311476	0.6	0.14754098360655737	2	0.5	0.21375876151119794	0.21375876151119794	0.33288197599240044	0.23960050098520363	True	True	False	False	12
http://sweetontology.net/matrCompound#HNO3		CHEBI:48107	nitric acid	label	hasRelatedSynonym	HNO3	HNO3	7.908196721311476	0.14754098360655737	0.6	0	0.04038577456298976	0.16637869553021137	0.16637869553021137	0.28696214052119295	0.3802804684183844	True	True	False	False	12
http://sweetontology.net/matrCompound#HNO4		CHEBI:29271	peroxynitric acid	label	hasRelatedSynonym	HNO4	HNO4	9.46551724137931	0.15517241379310345	0.75	2	0.09170633926334253	0.21733242381414056	0.21733242381414056	0.3384471643408124	0.22688798803090643	True	True	False	False	4
http://sweetontology.net/matrCompound#HO2		CHEBI:29192	hydrogenperoxide(1-)	label	hasRelatedSynonym	HO2	HO2	7.066666666666666	0.5	0.17777777777777778	2	0.12832929782082325	0.21214333589978293	0.21214333589978293	0.3303663080226064	0.24534702017782772	True	True	False	False	746
http://sweetontology.net/matrCompound#HO2		CHEBI:25935	hydroperoxyl	label	hasRelatedSynonym	HO2	HO2	12.0	1.0	0.1111111111111111	0	0.023348322379799377	0.1760093751443175	0.1760093751443175	0.30357268328287657	0.3444085664284885	True	True	False	False	746
http://sweetontology.net/matrCompound#HO2		CHEBI:29792	hydroperoxy group	label	hasRelatedSynonym	HO2	HO2	12.0	1.0	0.044444444444444446	0	0.21791767554479421	0.2331874020529952	0.2331874020529952	0.3051079997549251	0.22851719613908447	True	True	False	False	746
http://sweetontology.net/matrCompound#HO2		CHEBI:29793	hydridodioxygen(1+)	label	hasRelatedSynonym	HO2	HO2	12.0	0.24444444444444444	1.0	0	0.21791767554479421	0.23794293794209354	0.23794293794209354	0.31133025717582896	0.212783866939984	True	True	False	False	746
http://sweetontology.net/matrCompound#HO2		CHEBI:79974	ROOH	label	hasRelatedSynonym	HO2	HO2	12.0	1.0	0.06666666666666667	0	0.21791767554479421	0.2337257441071473	0.2337257441071473	0.3058123794335879	0.22673613235211748	True	True	False	False	746
http://sweetontology.net/matrCompound#HOCl		CHEBI:24757	hypochlorous acid	label	hasRelatedSynonym	HOCl	HOCl	8.22127659574468	0.2127659574468085	0.6	0	0.07723674742144397	0.2274332686597564	0.2274332686597564	0.29757915336580876	0.2475543093146784	True	True	False	False	11
http://sweetontology.net/matrCompound#HOx		CHEBI:46904	oxalate(1-)	label	hasRelatedSynonym	HOx	Hox	7.45945945945946	0.5	0.24324324324324326	4	1.0	0.08905148270744696	0.08905148270744696	0.6628809542312274	0.15901608035387868	True	True	False	False	6
http://sweetontology.net/matrCompound#Hematite		CHEBI:50818	hematite	label	label	Hematite	hematite	100.0	1.0	0.6666666666666666	2	0.5	0.054503127931804424	0.054503127931804424	0.8612684760611604	0.029725268075230585	True	True	False	False	3
http://sweetontology.net/matrCompound#HydrogenBromide		CHEBI:47266	hydrogen bromide	label	label	HydrogenBromide	hydrogen bromide	88.88888888888889	0.6666666666666666	0.6666666666666666	0	0.9086050240513095	0.08019100992090288	0.08019100992090288	0.807842079722631	0.031775900435563297	True	True	False	False	746
http://sweetontology.net/matrCompound#HydrogenChloride		CHEBI:17883	hydrogen chloride	label	label	HydrogenChloride	hydrogen chloride	80.0	0.4	0.6666666666666666	0	0.9190120620333142	0.07983973167149815	0.07983973167149815	0.8043033120747319	0.03601722458227184	True	True	False	False	746
http://sweetontology.net/matrCompound#HydrogenFluoride		CHEBI:29228	hydrogen fluoride	label	label	HydrogenFluoride	hydrogen fluoride	88.88888888888889	0.6666666666666666	0.6666666666666666	0	0.9095260890378172	0.08019100992090288	0.08019100992090288	0.807842079722631	0.031775900435563297	True	True	False	False	37
http://sweetontology.net/matrCompound#HydrogenPeroxide		CHEBI:16240	hydrogen peroxide	label	label	HydrogenPeroxide	hydrogen peroxide	88.88888888888889	0.6666666666666666	0.6666666666666666	0	0.7114337568058077	0.09556991066630827	0.09556991066630827	0.7703503365462601	0.03850984212112342	True	True	False	False	746
http://sweetontology.net/matrCompound#Hydroperoxyl		CHEBI:25935	hydroperoxyl	label	label	Hydroperoxyl	hydroperoxyl	100.0	1.0	0.3333333333333333	0	0.8928571428571429	0.09556991066630827	0.09556991066630827	0.7703503365462601	0.03850984212112342	True	True	False	False	746
http://sweetontology.net/matrCompound#Hydroxyl		CHEBI:43176	hydroxy group	label	hasRelatedSynonym	Hydroxyl	hydroxyl	17.708333333333332	0.03125	0.3333333333333333	2	0.15044247787610618	0.20465520578190077	0.20465520578190077	0.318705202145558	0.2719843862906404	True	True	False	False	746
