left	left_label	right	right_label	left_match_type	right_match_type	left_match_val	right_match_val	score	left_simscore	right_simscore	reciprocal_score	conditional_pr_equiv	pr_subClassOf	pr_superClassOf	pr_equivalentTo	pr_other	left_novel	right_novel	left_consistent	right_consistent	equiv_clique_size
http://sweetontology.net/phenGeolFault#Extraction		OBI:0302884	extraction	label	label	Extraction	extraction	100.0	1.0	1.0	0	0.5	0.053633068485268366	0.053633068485268366	0.8701658744388682	0.022567988590595105	True	True	False	False	4
http://sweetontology.net/procPhysical#Washing		OBI:0302888	washing	label	label	Washing	washing	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/procStateChange#Freezing		OBI:0001953	freezing	label	label	Freezing	freezing	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/procWave#Reflection		OBI:0400089	Reflection	label	label	Reflection	Reflection	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/propCount#Population		OBI:0000181	population	label	label	Population	population	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/propFraction#pValue		OBI:0000175	p-value	label	label	pValue	p-value	80.0	1.0	1.0	4	1.0	0.20596516819861946	0.20596516819861946	0.39239418050527114	0.19567548309749	True	True	False	False	2
http://sweetontology.net/propFunction#StandardError		OBI:0000235	standard error	label	label	StandardError	standard error	100.0	0.3333333333333333	1.0	4	1.0	0.02875757002491396	0.02875757002491396	0.9259626577755511	0.016522202174620994	True	True	False	False	2
http://sweetontology.net/propMass#Dose		OBI:0000984	dose	label	label	Dose	dose	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	3
http://sweetontology.net/propSpaceThickness#Precipitation		OBI:0600034	precipitation	label	label	Precipitation	precipitation	100.0	1.0	1.0	0	0.5	0.053633068485268366	0.053633068485268366	0.8701658744388682	0.022567988590595105	True	True	False	False	3
http://sweetontology.net/realm#Atmosphere		OBI:0001498	atmosphere	label	label	Atmosphere	atmosphere	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/reprDataService#DataService		OBI:0001530	data service	label	label	DataService	data service	100.0	1.0	0.5	4	1.0	0.05152030226182133	0.05152030226182133	0.8693111587142172	0.027648236762140028	True	True	False	False	2
http://sweetontology.net/reprDataServiceAnalysis#Cluster		OBI:0000251	cluster	label	label	Cluster	cluster	100.0	0.25	1.0	2	0.5	0.052471847464968246	0.052471847464968246	0.8632773804173237	0.03177892465273992	True	True	False	False	6
http://sweetontology.net/reprDataServiceAnalysis#DataAnalysisService		OBI:0001529	data analysis service	label	label	DataAnalysisService	data analysis service	100.0	0.75	1.0	4	1.0	0.02884599946928559	0.02884599946928559	0.9288099902610508	0.013498010800377972	True	True	False	False	2
http://sweetontology.net/reprDataServiceValidation#Calibration		OBI:0000818	calibration	label	label	Calibration	calibration	100.0	1.0	0.3333333333333333	4	1.0	0.05140088918779068	0.05140088918779068	0.8672962808273662	0.029901940797052246	True	True	False	False	3
http://sweetontology.net/reprDataServiceValidation#Validation		OBI:0302911	validation	label	label	Validation	validation	100.0	1.0	0.3333333333333333	0	0.5	0.053174043572787925	0.053174043572787925	0.862718457655928	0.030933455198496013	True	True	False	False	3
http://sweetontology.net/reprMath#Container		OBI:0000967	container	label	label	Container	container	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/reprMathStatistics#ANOVA		OBI:0200201	ANOVA	label	label	ANOVA	ANOVA	25.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	3
http://sweetontology.net/reprMathStatistics#ChiSquareTest		OBI:0200200	chi square test	label	label	ChiSquareTest	chi square test	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/reprSciComponent#Storage		OBI:0302893	storage	label	label	Storage	storage	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	3
http://sweetontology.net/reprSciModel#Prediction		OBI:0302910	prediction	label	label	Prediction	prediction	100.0	0.3333333333333333	1.0	4	1.0	0.05140088918779068	0.05140088918779068	0.8672962808273662	0.029901940797052246	True	True	False	False	3
http://sweetontology.net/reprSpaceGeometry#Cluster		OBI:0000251	cluster	label	label	Cluster	cluster	100.0	1.0	1.0	0	0.5	0.053633068485268366	0.053633068485268366	0.8701658744388682	0.022567988590595105	True	True	False	False	6
http://sweetontology.net/stateRoleBiological#Enzyme		OBI:0000427	enzyme	label	label	Enzyme	enzyme	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/stateRoleChemical#Reagent		OBI:0001879	reagent	label	label	Reagent	reagent	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/stateSystem#Balance		OBI:0001135	balance	label	label	Balance	balance	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2

