left	left_label	right	right_label	left_match_type	right_match_type	left_match_val	right_match_val	score	left_simscore	right_simscore	reciprocal_score	conditional_pr_equiv	pr_subClassOf	pr_superClassOf	pr_equivalentTo	pr_other	left_novel	right_novel	left_consistent	right_consistent	equiv_clique_size
http://sweetontology.net/humanJurisdiction#State		ENVO:00000009	national geopolitical entity	label	hasRelatedSynonym	State	state	50.0	1.0	1.0	0	0.3333333333333333	0.1991514529406065	0.23887490389897365	0.4371238247689765	0.12484981839144338	True	True	False	False	4
http://sweetontology.net/humanJurisdiction#UrbanArea		ENVO:00000856	city	label	hasBroadSynonym	UrbanArea	urban area	50.0	1.0	0.5	2	0.3333333333333333	0.05431355915094345	0.43462286033125086	0.3980918360954882	0.11297174442231744	True	True	False	False	3
http://sweetontology.net/humanResearch#Investigation		OBI:0000066	investigation	label	label	Investigation	investigation	100.0	1.0	0.25	4	1.0	0.05133782727739797	0.05133782727739797	0.8662322260763746	0.031092119368829496	True	True	False	False	3
http://sweetontology.net/humanResearch#Monitoring		ENVO:02500041	environmental monitoring	label	hasBroadSynonym	Monitoring	monitoring	50.0	1.0	0.5	2	0.3333333333333333	0.03332066058139333	0.21620000054484287	0.6499591985913405	0.10052014028242323	True	True	False	False	4
http://sweetontology.net/humanResearch#Publication		IAO:0000311	publication	label	label	Publication	publication	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/humanResearch#Residual		STATO:0000234	residual	label	label	Residual	residual	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/humanResearch#Validation		OBI:0302911	validation	label	label	Validation	validation	100.0	1.0	0.5	2	0.5	0.052662487968657884	0.052662487968657884	0.8664138362994327	0.0282611877632515	True	True	False	False	3
http://sweetontology.net/humanResearch#Variable		PATO:0001227	variant	label	hasExactSynonym	Variable	variable	90.0	1.0	1.0	1	0.23684210526315788	0.051108957706568134	0.051108957706568134	1.5513168070347518e-21	0.8977820845868637	True	True	False	False	4
http://sweetontology.net/humanResearch#Variable		STATO:0000258	variable	label	label	Variable	variable	100.0	1.0	1.0	0	0.2631578947368421	0.053633068485268366	0.053633068485268366	0.8701658744388682	0.022567988590595105	True	True	False	False	4
http://sweetontology.net/humanTransportation#Flight		GO:0060361	flight	label	label	Flight	flight	100.0	1.0	1.0	4	1.0	0.051108957706568134	0.051108957706568134	4.216916286745673e-21	0.8977820845868637	True	True	False	False	2
http://sweetontology.net/humanTransportation#Transport		GO:0006810	transport	label	label	Transport	transport	100.0	1.0	1.0	2	0.5	0.051108957706568134	0.051108957706568134	2.5576890173528017e-21	0.8977820845868637	True	True	False	False	3
http://sweetontology.net/humanTransportation#Transportation		ENVO:02000125	transportation	label	label	Transportation	transportation	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/matr#Air		CHEBI:28843	5-amino-1-(5-phospho-D-ribosyl)imidazole	label	hasRelatedSynonym	Air	AIR	12.0	0.3333333333333333	1.0	2	0.32432432432432434	0.051108957706568134	0.051108957706568134	1.2733983797067868e-22	0.8977820845868637	True	True	False	False	1402
http://sweetontology.net/matr#Air		ENVO:00002005	air	label	label	Air	air	25.0	1.0	1.0	0	0.6756756756756757	0.053633068485268366	0.053633068485268366	0.8701658744388682	0.022567988590595105	True	True	False	False	1402
http://sweetontology.net/matr#ChemicalSubstance		CHEBI:59999	chemical substance	label	label	ChemicalSubstance	chemical substance	100.0	1.0	0.018944519621109608	4	1.0	0.05115056621781009	0.05115056621781009	0.8630725371470451	0.03462633041733458	True	True	False	False	3
http://sweetontology.net/matr#DOC		CHEBI:16973	11-deoxycorticosterone	label	hasRelatedSynonym	DOC	DOC	12.0	1.0	1.0	4	1.0	0.07976909716325621	0.07976909716325621	0.767890593200731	0.07257121247275662	True	True	False	False	3
http://sweetontology.net/matr#GreenhouseGas		CHEBI:76413	greenhouse gas	label	label	GreenhouseGas	greenhouse gas	100.0	1.0	0.5	4	1.0	0.03852701025378537	0.03852701025378537	0.9024379698071128	0.02050800968531662	True	True	False	False	2
http://sweetontology.net/matr#Mixture		CHEBI:60004	mixture	label	label	Mixture	mixture	100.0	1.0	0.5714285714285714	4	1.0	0.05156884851259592	0.05156884851259592	0.8701302881769603	0.026732014797847866	True	True	False	False	3
http://sweetontology.net/matr#Solution		CHEBI:75958	solution	label	label	Solution	solution	100.0	1.0	1.0	2	0.5	0.052985786299683105	0.052985786299683105	0.8717328054187701	0.02229562198186385	True	True	False	False	3
http://sweetontology.net/matrAerosol#Aerosol		ENVO:00010505	aerosol	label	label	Aerosol	aerosol	100.0	0.3333333333333333	1.0	4	1.0	0.05140088918779068	0.05140088918779068	0.8672962808273662	0.029901940797052246	True	True	False	False	2
http://sweetontology.net/matrAerosol#CCN		CHEBI:15862	ethylamine	label	hasRelatedSynonym	CCN	CCN	12.0	1.0	1.0	2	0.42105263157894735	0.051108957706568134	0.051108957706568134	1.2733983797067868e-22	0.8977820845868637	True	True	False	False	9
http://sweetontology.net/matrAerosol#CCN		ENVO:01000912	cloud condensation nucleus	label	hasExactSynonym	CCN	CCN	16.5	0.5	0.5	0	0.5789473684210527	0.05444167477238253	0.05444167477238253	0.8415874657486143	0.049529184706620655	True	True	False	False	9
http://sweetontology.net/matrAerosol#Dust		ENVO:00002008	dust	label	label	Dust	dust	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/matrAerosol#PM10		ENVO:01000405	respirable suspended particulate matter	label	hasExactSynonym	PM10	PM10	22.0	0.5	1.0	4	1.0	0.05216772952083588	0.05216772952083588	0.8582739708780699	0.03739057008025846	True	True	False	False	2
http://sweetontology.net/matrAerosol#Pollen		PO:0025281	pollen	label	label	Pollen	pollen	100.0	1.0	1.0	2	0.5	0.052985786299683105	0.052985786299683105	0.8717328054187701	0.02229562198186385	True	True	False	False	3
http://sweetontology.net/matrAerosol#Smoke		ENVO:01000838	smoke	label	label	Smoke	smoke	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	3
http://sweetontology.net/matrAerosol#Soot		ENVO:03000021	soot	label	label	Soot	soot	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	3
http://sweetontology.net/matrAnimal#Dairy		ENVO:00000077	agricultural feature	label	hasNarrowSynonym	Dairy	dairy	50.0	1.0	1.0	0	0.19047619047619047	0.46465254579828524	0.0647337640062826	0.36606068407401465	0.10455300612141756	True	True	False	False	6
http://sweetontology.net/matrAnimal#Dairy		ENVO:00003862	dairy	label	label	Dairy	dairy	100.0	1.0	1.0	0	0.6666666666666666	0.09694606220201588	0.08082451873038651	0.7987937115406141	0.023435707526983613	True	True	False	False	6
http://sweetontology.net/matrAnimal#Livestock		ENVO:02000005	obsolete livestock-associated habitat	label	hasRelatedSynonym	Livestock	livestock	50.0	1.0	1.0	4	1.0	0.07976909716325621	0.07976909716325621	0.767890593200731	0.07257121247275662	True	True	False	False	2
http://sweetontology.net/matrBiomass#AnimalWaste		ENVO:00002276	animal waste material	label	hasBroadSynonym	AnimalWaste	animal waste	50.0	1.0	0.5	4	1.0	0.027986986885438686	0.18159263574922005	0.7059906032036132	0.08442977416172813	True	True	False	False	2
http://sweetontology.net/matrBiomass#Biomass		ENVO:01000155	organic material	label	hasExactSynonym	Biomass	biomass	90.0	0.5	1.0	2	0.5	0.053998823752367434	0.053998823752367434	0.8532993684415311	0.038702984053734	True	True	False	False	1402
http://sweetontology.net/matrBiomass#Detritus		ENVO:01001103	detritus	label	label	Detritus	detritus	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/matrBiomass#Fertilizer		CHEBI:33287	fertilizer	label	label	Fertilizer	fertilizer	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	1402
http://sweetontology.net/matrBiomass#Food		CHEBI:33290	food	label	label	Food	food	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/matrBiomass#Humus		ENVO:01000000	humus	label	label	Humus	humus	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/matrBiomass#Organism		OBI:0100026	organism	label	label	Organism	organism	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/matrBiomass#Wood		ENVO:00000109	woodland	label	hasRelatedSynonym	Wood	wood	37.5	0.5	0.5	1	0.024686520376175546	0.3783650180382433	0.1358046823837367	0.3500256171942835	0.1358046823837367	True	True	False	False	1402
http://sweetontology.net/matrBiomass#Wood		ENVO:00000111	forest	label	hasRelatedSynonym	Wood	wood	37.5	0.5	0.5	0	0.021531100478468897	0.17704848917319174	0.3513591636274644	0.3239859503603837	0.14760639683896015	True	True	False	False	1402
http://sweetontology.net/matrBiomass#Wood		ENVO:00000118	coconut plantation	label	hasRelatedSynonym	Wood	wood	50.0	0.5	1.0	0	0.18181818181818182	0.23121329515386171	0.19276392336530707	0.42310363401690326	0.15291914746392796	True	True	False	False	1402
http://sweetontology.net/matrBiomass#Wood		ENVO:00000193	olive grove	label	hasRelatedSynonym	Wood	wood	50.0	1.0	0.5	0	0.18181818181818182	0.23121329515386171	0.19276392336530707	0.42310363401690326	0.15291914746392796	True	True	False	False	1402
http://sweetontology.net/matrBiomass#Wood		ENVO:00002040	wood	label	label	Wood	wood	100.0	1.0	1.0	0	0.36363636363636365	0.09694606220201588	0.08082451873038651	0.7987937115406141	0.023435707526983613	True	True	False	False	1402
http://sweetontology.net/matrCompound#Ammonia		CHEBI:16134	ammonia	label	label	Ammonia	ammonia	88.88888888888889	0.6666666666666666	0.6666666666666666	0	0.9105960264900663	0.07256686828810588	0.08704131168824794	0.81130194471543	0.029089875308216086	True	True	False	False	1402
http://sweetontology.net/matrCompound#BrO		CHEBI:29250	hypobromite	label	hasRelatedSynonym	BrO	BrO	5.866666666666665	0.23333333333333334	0.3333333333333333	2	0.13601236476043274	0.27494953048820414	0.09868627351732079	0.5062043461189585	0.12015984987551653	True	True	False	False	9
http://sweetontology.net/matrCompound#BrO		CHEBI:29872	bromooxy group	label	hasRelatedSynonym	BrO	BrO	5.866666666666665	0.23333333333333334	0.3333333333333333	0	0.13601236476043274	0.12833299439769424	0.25468149312063987	0.4867126641548883	0.13027284832677752	True	True	False	False	9
http://sweetontology.net/matrCompound#BrO		CHEBI:29871	bromosyl group	label	hasRelatedSynonym	BrO	BrO	7.4	0.23333333333333334	0.5	0	0.17156105100463678	0.1522578398479889	0.1269382824750367	0.577449464330542	0.14335441334643237	True	True	False	False	9
http://sweetontology.net/matrCompound#BrO		CHEBI:29873	oxidobromine(1+)	label	hasRelatedSynonym	BrO	BrO	12.0	0.23333333333333334	1.0	0	0.2782071097372488	0.1568629095097879	0.13077755691982243	0.5949145420701549	0.1174449915002347	True	True	False	False	9
http://sweetontology.net/matrCompound#BrO		CHEBI:29876	oxidobromine(.)	label	hasRelatedSynonym	BrO	BrO	12.0	1.0	0.23333333333333334	0	0.032730248204382216	0.10902038370228821	0.10902038370228821	0.5966712180236378	0.18528801457178565	True	True	False	False	9
http://sweetontology.net/matrCompound#BromineMonoxide		CHEBI:29876	oxidobromine(.)	label	hasExactSynonym	BromineMonoxide	bromine monoxide	90.0	0.6666666666666666	1.0	0	0.8823529411764706	0.07514483229524137	0.09013348548545924	0.800463686656288	0.03425799556301133	True	True	False	False	9
http://sweetontology.net/matrCompound#CO		CHEBI:23019	carbonyl group	label	hasRelatedSynonym	CO	CO	4.5	0.16666666666666666	0.25	1	0.005826712069617859	0.27267224204228324	0.09786889765181944	0.5020116737159732	0.12744718658992407	True	True	False	False	1402
http://sweetontology.net/matrCompound#CO		CHEBI:23336	cobalt cation	label	hasRelatedSynonym	CO	Co	6.142857142857142	0.023809523809523808	0.5	0	0.05856980703745743	0.5509962374705054	0.06612409787380606	0.30080228085706656	0.08207738379862198	True	True	False	False	1402
http://sweetontology.net/matrCompound#CO		CHEBI:48828	cobalt(2+)	label	hasRelatedSynonym	CO	Co	6.142857142857142	0.023809523809523808	0.5	0	0.05856980703745743	0.12800883311475242	0.2540381832692724	0.48548325777832113	0.13246972583765396	True	True	False	False	1402
http://sweetontology.net/matrCompound#CO		CHEBI:49415	cobalt(3+)	label	hasRelatedSynonym	CO	Co	6.142857142857142	0.023809523809523808	0.5	0	0.05856980703745743	0.12800883311475242	0.2540381832692724	0.48548325777832113	0.13246972583765396	True	True	False	False	1402
http://sweetontology.net/matrCompound#CO		CHEBI:85033	cobalt(1+)	label	hasRelatedSynonym	CO	Co	6.142857142857142	0.023809523809523808	0.5	0	0.05856980703745743	0.12800883311475242	0.2540381832692724	0.48548325777832113	0.13246972583765396	True	True	False	False	1402
http://sweetontology.net/matrCompound#CO		CHEBI:30152	carbonylidene group	label	hasRelatedSynonym	CO	CO	7.142857142857142	0.5	0.19047619047619047	0	0.0681044267877412	0.12924756094701118	0.2564964836881974	0.4901812275111328	0.12407472785365854	True	True	False	False	1402
http://sweetontology.net/matrCompound#CO		CHEBI:17790	methanol	label	hasRelatedSynonym	CO	CO	8.666666666666664	0.16666666666666666	0.6666666666666666	0	0.08263337116912597	0.1532336572812637	0.127751827374352	0.5811503263333886	0.13786418901099567	True	True	False	False	1402
http://sweetontology.net/matrCompound#CO		CHEBI:17245	carbon monoxide	label	hasRelatedSynonym	CO	CO	12.0	0.16666666666666666	1.0	0	0.012258796821793417	0.10842129540698696	0.10842129540698696	0.5933923931771096	0.18976501600891632	True	True	False	False	1402
http://sweetontology.net/matrCompound#CO		CHEBI:27638	cobalt atom	label	hasRelatedSynonym	CO	Co	12.0	0.047619047619047616	1.0	0	0.11441543700340523	0.15523230398303578	0.12941811122450148	0.5887303463079039	0.12661923848455886	True	True	False	False	1402
http://sweetontology.net/matrCompound#CO		CHEBI:29333	oxidocarbon(.1+)	label	hasRelatedSynonym	CO	CO	12.0	0.16666666666666666	1.0	0	0.11441543700340523	0.15628835829194704	0.13029855009259123	0.5927355127781072	0.12067757883735446	True	True	False	False	1402
http://sweetontology.net/matrCompound#CO		CHEBI:29334	oxidocarbon(2+)	label	hasRelatedSynonym	CO	CO	12.0	0.16666666666666666	1.0	0	0.11441543700340523	0.15628835829194704	0.13029855009259123	0.5927355127781072	0.12067757883735446	True	True	False	False	1402
http://sweetontology.net/matrCompound#CO		CHEBI:29335	oxidocarbonate(.1-)	label	hasRelatedSynonym	CO	CO	12.0	1.0	0.16666666666666666	0	0.11441543700340523	0.15628835829194704	0.13029855009259123	0.5927355127781072	0.12067757883735446	True	True	False	False	1402
http://sweetontology.net/matrCompound#CO2		CHEBI:18245	carboxylato group	label	hasRelatedSynonym	CO2	CO2	6.941176470588235	0.1568627450980392	0.5	2	0.22433460076045625	0.14114686019429798	0.11767499149926344	0.6036056485199406	0.13757249978649802	True	True	False	False	5
http://sweetontology.net/matrCompound#CO2		CHEBI:16526	carbon dioxide	label	hasRelatedSynonym	CO2	CO2	12.0	0.13725490196078433	1.0	0	0.04155350353068984	0.1081542608984822	0.1081542608984822	0.5919309068015068	0.19176057140152886	True	True	False	False	5
http://sweetontology.net/matrCompound#CO2		CHEBI:29325	oxidooxomethyl	label	hasRelatedSynonym	CO2	CO2	12.0	0.13725490196078433	1.0	0	0.38783269961977185	0.15603104366680212	0.13008402533245925	0.591759627446996	0.1221253035537427	True	True	False	False	5
http://sweetontology.net/matrCompound#COS		CHEBI:16573	carbonyl sulfide	label	hasRelatedSynonym	COS	COS	12.0	0.09836065573770492	1.0	2	0.05660377358490566	0.12070453978203943	0.14478069285893458	0.619145504802479	0.11536926255654698	True	True	False	False	4
http://sweetontology.net/matrCompound#CarbonDioxide		CHEBI:16526	carbon dioxide	label	label	CarbonDioxide	carbon dioxide	100.0	1.0	0.6666666666666666	0	0.8928571428571429	0.0728831810299173	0.08742071728477531	0.814838340161779	0.02485776152352829	True	True	False	False	5
http://sweetontology.net/matrCompound#CarbonMonoxide		CHEBI:17245	carbon monoxide	label	label	CarbonMonoxide	carbon monoxide	100.0	0.6666666666666666	1.0	0	0.8928571428571429	0.0728831810299173	0.08742071728477531	0.814838340161779	0.02485776152352829	True	True	False	False	1402
http://sweetontology.net/matrCompound#Carbonate		CHEBI:41609	carbonate	label	label	Carbonate	carbonate	80.0	0.4	0.6666666666666666	2	0.4444444444444444	0.0505031079049514	0.0505031079049514	0.8655814973732028	0.033412286816894454	True	True	False	False	7
http://sweetontology.net/matrCompound#CarbonicAcid		CHEBI:28976	carbonic acid	label	label	CarbonicAcid	carbonic acid	75.0	0.5	0.5	0	0.7285714285714286	0.05609627649260051	0.06763310327575804	0.850218943620239	0.026051676611402536	True	True	False	False	7
http://sweetontology.net/matrCompound#CarbonylSulfide		CHEBI:16573	carbonyl sulfide	label	label	CarbonylSulfide	carbonyl sulfide	100.0	1.0	0.3333333333333333	0	0.4716981132075472	0.07256686828810588	0.08704131168824794	0.81130194471543	0.029089875308216086	True	True	False	False	4
http://sweetontology.net/matrCompound#ChemicalCompound		CHEBI:37577	heteroatomic molecular entity	label	hasRelatedSynonym	ChemicalCompound	chemical compound	50.0	1.0	0.7260726072607261	4	1.0	0.060560748724327984	0.060560748724327984	0.8161717386800116	0.0627067638713325	True	True	False	False	1402
http://sweetontology.net/matrCompound#ChlorineDioxide		CHEBI:29415	dioxidochlorine(.)	label	hasRelatedSynonym	ChlorineDioxide	chlorine dioxide	41.666666666666664	0.6666666666666666	0.5	0	0.19639065817409765	0.09385543140919506	0.22820047813747124	0.5136730643875271	0.16427102606580637	True	True	False	False	10
http://sweetontology.net/matrCompound#ChlorineDioxide		CHEBI:52357	chlorine dioxide	label	label	ChlorineDioxide	chlorine dioxide	83.33333333333333	0.6666666666666666	0.5	0	0.49432197728790916	0.13717801035237312	0.05641925664029932	0.7588876995687455	0.047515033438582176	True	True	False	False	10
http://sweetontology.net/matrCompound#ChlorineMonoxide		CHEBI:29314	oxidochlorine(.)	label	hasRelatedSynonym	ChlorineMonoxide	chlorine monoxide	50.0	1.0	0.6666666666666666	0	0.4032258064516129	0.11269697972544529	0.11269697972544529	0.6167933176972968	0.15781272285181253	True	True	False	False	11
http://sweetontology.net/matrCompound#ChlorineMonoxide		CHEBI:30198	dichloridooxygen	label	hasRelatedSynonym	ChlorineMonoxide	Chlorine monoxide	50.0	1.0	0.3333333333333333	0	0.5	0.15770222602546657	0.1314773001780977	0.598097713937471	0.11272275985896472	True	True	False	False	11
http://sweetontology.net/matrCompound#Cl2O2		CHEBI:52355	dichlorine dioxide	label	hasRelatedSynonym	Cl2O2	Cl2O2	28.65853658536586	0.5	0.14634146341463414	2	0.19028340080971662	0.4262807082688783	0.07854771022016245	0.4029049924978689	0.09226658901309029	True	True	False	False	6
http://sweetontology.net/matrCompound#Cl2O2		CHEBI:52354	chloro chlorite	label	hasRelatedSynonym	Cl2O2	Cl2O2	35.77235772357723	0.14634146341463414	0.6666666666666666	0	0.2375168690958164	0.13012065942705983	0.2582291793646582	0.4934925200535416	0.11815764115474027	True	True	False	False	6
http://sweetontology.net/matrCompound#Cl2O2		CHEBI:35927	chlorine peroxide	label	hasRelatedSynonym	Cl2O2	Cl2O2	36.17886178861789	0.6666666666666666	0.17073170731707318	0	0.1077943728098527	0.09153765893746668	0.22256503671100453	0.5009878391402526	0.18490946521127613	True	True	False	False	6
http://sweetontology.net/matrCompound#Cl2O2		CHEBI:30140	(dichlorine dioxide)(1+)	label	hasRelatedSynonym	Cl2O2	Cl2O2	50.0	1.0	0.14634146341463414	0	0.33198380566801616	0.15611079045564943	0.13015051071291178	0.5920620732228452	0.12167662560859346	True	True	False	False	6
http://sweetontology.net/matrCompound#ClO		CHEBI:29222	hypochlorite	label	hasRelatedSynonym	ClO	ClO	5.25	0.25	0.25	2	0.18041237113402062	0.27394942351588725	0.09832731007395211	0.5043630682121668	0.12336019819799388	True	True	False	False	11
http://sweetontology.net/matrCompound#ClO		CHEBI:29879	chlorooxy group	label	hasRelatedSynonym	ClO	ClO	5.25	0.25	0.25	0	0.18041237113402062	0.12782706094129798	0.2536774497824522	0.48479387295389265	0.13370161632235708	True	True	False	False	11
http://sweetontology.net/matrCompound#ClO		CHEBI:29878	chlorosyl group	label	hasRelatedSynonym	ClO	ClO	6.6000000000000005	0.4	0.25	0	0.2268041237113402	0.15142374138203835	0.12624288953639698	0.5742860823145949	0.1480472867669698	True	True	False	False	11
